tag,text,chunk_file,speaker_age,nationality,ethnicity,gender,year,gold_label,probe_tag,_score_internal
21DC39-2825-24SGCHMCY-2019,"Eh those aren’t stops FYI, they’re landmarks",COSEM_v5_chunk_1301.txt,24,SG,CH,M,2019,,,4
18IF05-3977-53SGINM00-2015,Great dinner - still thinking about it! Also great company and discussions - thanks MS/F/IN/53 for hosting us! 😃👍,COSEM_v5_chunk_816.txt,53,SG,IN,M,2015,,,4
21DC31-3938-20SGCHF0C-2018,I thought it's the big bottle one got banana flavor too,COSEM_v5_chunk_1229.txt,20,SG,CH,F,2018,,,0
21DX01-792-58SGCHF0T-2020,"Ok no need to discuss, but got GOOD NEWS!! 🎉🎉",COSEM_v5_chunk_1356.txt,58,SG,CH,F,2020,,,4
17CM02-20045-21SGCHM00-2016,Are you bringing Dennis? We're his OG-in-law now,COSEM_v5_chunk_467.txt,21,SG,CH,M,2016,,,0
17CF16-4967-20SGCHM00-2016,Like not a lot of space LEH LOL but ok lor,COSEM_v5_chunk_267.txt,20,SG,CH,M,2016,,,4
18CM09-3286-23SGCHM00-2016,They only look at driving exp if you dont have a int permit,COSEM_v5_chunk_783.txt,23,SG,CH,M,2016,,,0
17CF15-13946-20SGCHF00-2014,Unless u can come??? Sorwieeee :((((((((,COSEM_v5_chunk_234.txt,20,SG,CH,F,2014,,,0
17CF34-68633-21SGCHF00-2013,Sian my bday get back papers again 😭😭😭😭😭_,COSEM_v5_chunk_428.txt,21,SG,CH,F,2013,,,5
21DC20-15294-22SGCHMCG-2019,"Swee Choon boys&girls: JT/M/CH/21 DT/M/CH/22 Remove name once paid to AC/F/CH/20! $15.35 to AC/F/CH/20, for taxi and Swee Choon",COSEM_v5_chunk_1184.txt,22,SG,CH,M,2019,,,6
19CF04-1506-47SGCHF00-2019,"only 3 laos meh... we are also excited leh""",COSEM_v5_chunk_918.txt,47,SG,CH,F,2019,,,4
19CM04-4559-35SGCHM00-2018,U brave. Tengah on paper looks gd but it will be 10 years or so before it becomes so,COSEM_v5_chunk_998.txt,35,SG,CH,M,2018,,,0
17CF30-3479-20SGCHM00-2015,Wah this BL/M/CH/20 learning the laying low fromme make it up to bmtc fb sia???,COSEM_v5_chunk_340.txt,20,SG,CH,M,2015,,,4
19CF01-6914-22SGCHM00-2018,Wah JYHD/M/CH/22  should troll them sia u missed the chance,COSEM_v5_chunk_898.txt,22,SG,CH,M,2018,,,4
17CF36-15971-22SGCHF00-2016,Yx I think you may end up looking ah lian leh😂😂 think carefully 1st haha,COSEM_v5_chunk_446.txt,22,SG,CH,F,2016,,,4
18CF39-18680-21SGMAM00-2017,Atleast it's not as boring as a certain shooter we all play 🌚,COSEM_v5_chunk_550.txt,21,SG,MA,M,2017,,,4
17CF10-2280-20SGCHF00-2015,That time I was at bugis then I used it is like within 1 min available alrdy!! Super SHIOK and comfy and good cos it's free haha,COSEM_v5_chunk_94.txt,20,SG,CH,F,2015,,,5
19SF01-46676-20SGSIFNA-2018,like i linked them bc the song was so good,COSEM_v5_chunk_1055.txt,20,SG,SI,F,2018,,,4
21DC37-23618-23SGCHF0B-2020,Ya sia we more perfectionist than him sia,COSEM_v5_chunk_1285.txt,23,SG,CH,F,2020,,,4
19SF01-29789-22SGINFSM-2018,but she said all this v respectfully cos in her mind im a staunch gay supporter,COSEM_v5_chunk_1038.txt,22,SG,IN,F,2018,,,0
18CF59-331-20SGCHF00-2017,but the good thing is that im bad at both sides LOL so its not too jialat,COSEM_v5_chunk_765.txt,20,SG,CH,F,2017,,,5
21DC20-12718-20SGCHFGL-2019,hello doooooods SHALL WE GATHER 12th dec lunch/dinner/supper DT/M/CH/22 (anything!) SL/F/CH/20(fomo g) GL/F/CH/20 (dinner),COSEM_v5_chunk_1181.txt,20,SG,CH,F,2019,,,0
18CF55-4014-24SGCHM00-2015,Jialat from 30 to 35 in just one year sia JN/M/CH/24,COSEM_v5_chunk_711.txt,24,SG,CH,M,2015,,,5
17IF03-1361-20SGINF00-2014,": You know in the thaal this idiotignorant fool commented ""why would anyone want to marry a non American anyway?""?",COSEM_v5_chunk_498.txt,20,SG,IN,F,2014,,,0
19CF09-1-18SGCHF0A-2015,HAPPY NEW YEAR !!!!!! Have a great 2015!!!!!! 🎉🎉🎉,COSEM_v5_chunk_929.txt,18,SG,CH,F,2015,,,4
19SF01-29390-22SGSIFDW-2018,if u choose to stay back dont feel bad about cutting ok!!! u can go down to a nice cafe w wifi and read fic over coffee 👌🏽,COSEM_v5_chunk_1037.txt,22,SG,SI,F,2018,,,4
18CM08-14921-53SGCHM00-2018,Alamak DL/M/CH/46 bro ... didn’t know you have a new hobby hahaha 🤣🤣🤣,COSEM_v5_chunk_780.txt,53,SG,CH,M,2018,,,4
18CF42-6773-23SGMAF00-2015,Happy birthday Filzah!! Enjoy your day today and all the best with school and stuff 😁 Keep updating your snapchat 👍🏼😂,COSEM_v5_chunk_603.txt,23,SG,MA,F,2015,,,4
17CF19-4345-22SGCHM00-2016,Eh I think punggol one like 33 bucks for 3 hours eh,COSEM_v5_chunk_282.txt,22,SG,CH,M,2016,,,4
18CM08-13835-48SGCHM00-2017,No wonder now you cant drive far far liao.😅😅,COSEM_v5_chunk_779.txt,48,SG,CH,M,2017,,,4
21DC04-1809-22SGCHM0A-2019,<name omitted> confident enough to make psych memes liao sia,COSEM_v5_chunk_1072.txt,22,SG,CH,M,2019,,,4
18MF03-14824-23SGMAF00-2017,Ooooh. So tone then put mask or moisturiser?,COSEM_v5_chunk_858.txt,23,SG,MA,F,2017,,,0
18CM09-14434-23SGCHM00-2017,AT/M/CH/23s how could you like this ><so triggered,COSEM_v5_chunk_794.txt,23,SG,CH,M,2017,,,0
21DC38-9342-23SGCHM0C-2020,what the B/M/CH/23 come late cos he chilling with two girls,COSEM_v5_chunk_1297.txt,23,SG,CH,M,2020,,,0
18CM08-13259-53SGCHM00-2017,Yah Lor the ball always end up under the bloody tree  🌲 hahahaha 😂,COSEM_v5_chunk_779.txt,53,SG,CH,M,2017,,,4
19SF01-13126-22SGINFSM-2018,"🤔🤔 being a teacher is a great job bc you're constantly learning new things ya?? Soon u'll settle in, let it be a great experience :-)",COSEM_v5_chunk_1021.txt,22,SG,IN,F,2018,,,4
21DC39-2954-24SGCHMPZ-2019,Go out eat lah horh I lazy prep steamboat HAHA,COSEM_v5_chunk_1301.txt,24,SG,CH,M,2019,,,4
21DC37-9655-23IDXXF0S-2020,wah the fingering for semitones look hard sia,COSEM_v5_chunk_1271.txt,23,ID,XX,F,2020,,,4
17CF16-463-19SGCHF00-2016,Anw thx for last night hope y'all are feeling okay!,COSEM_v5_chunk_263.txt,19,SG,CH,F,2016,,,0
17CF25-1112-20SGCHF00-2016,it's very hard to put this diplomatically,COSEM_v5_chunk_313.txt,20,SG,CH,F,2016,,,0
21DC55-2950-21SGCHF0S-2020,if it’s not <omitted> then it’s my brother n dasao alr sia,COSEM_v5_chunk_1347.txt,21,SG,CH,F,2020,,,4
21DC13-6378-20SGCHM0C-2017,Beef chicken pork otah cuttlefish 煎饼 indocurry veg,COSEM_v5_chunk_1124.txt,20,SG,CH,M,2017,,,0
19CF10-1161-23SGCHF00-2018,They will contact their korean buddies to meet for lunch or outing,COSEM_v5_chunk_935.txt,23,SG,CH,F,2018,,,0
17CF11-18874-20SGCHF00-2015,EH PS hahahahahaha i didnt know lol jiayou too!!!!! ⛄️,COSEM_v5_chunk_120.txt,20,SG,CH,F,2015,,,5
18MM01-2904-24SGMAF00-2018,"thank you closing team for tonight and for the good facing. we didn‚ôt meet our store target today but we‚ôve got positive growth. better than nothing! h&d did $3030, a TO of 48.7% and oxelo did $2352, a TO of -5.4%. have a good night! üíï‚",COSEM_v5_chunk_869.txt,24,SG,MA,F,2018,,,4
17CF18-6661-22SGCHM00-2016,‬: wah lau MC/M/CH/23 still post the photo of a mcspicy here LOL‬‬‬‬‬‬‬‬,COSEM_v5_chunk_274.txt,22,SG,CH,M,2016,,,4
18IF05-6806-53SGINF00-2015,I see. Is being a leader a sure sign of intelligence?,COSEM_v5_chunk_818.txt,53,SG,IN,F,2015,,,0
19SF01-45137-22SGCHFST-2018,His older sisters play tennis and got tennis tournament here,COSEM_v5_chunk_1053.txt,22,SG,CH,F,2018,,,0
18CF54-13979-19SGCHF00-2015,HAHAHHAA mine still ask me got use their wifi or not🌚 Swee la,COSEM_v5_chunk_698.txt,19,SG,CH,F,2015,,,4
17CM05-7834-23SGCHM00-2016,Hahaha hao de. Wah i hope not red. Ugly leh lol,COSEM_v5_chunk_484.txt,23,SG,CH,M,2016,,,4
21DC05-9175-23SGCHM0D-2020,so ppl immediately discount the opposition in that grc,COSEM_v5_chunk_1081.txt,23,SG,CH,M,2020,,,0
17CF18-9240-23SGCHM00-2016,‬: Eh scissors paper stone is actually a deep game‬‬‬‬‬‬‬‬,COSEM_v5_chunk_277.txt,23,SG,CH,M,2016,,,4
17CF24-3105-21SGCHF00-2015,14 night I have social night to attend leh????,COSEM_v5_chunk_309.txt,21,SG,CH,F,2015,,,4
17CF10-2277-20SGCHF00-2015,Really AH 😅 uber is like normal car liddat!! But functions like taxi,COSEM_v5_chunk_94.txt,20,SG,CH,F,2015,,,4
18CM08-9061-48SGCHM00-2016,Ya...very first 2 shots hook left into water n swimming liao!!😅😅,COSEM_v5_chunk_776.txt,48,SG,CH,M,2016,,,5
21DC54-1542-26SGCHFKT-2021,haha cannot roast new ppl/if we dont really know how they'll take it,COSEM_v5_chunk_1344.txt,26,SG,CH,F,2021,,,0
21DC26-1746-24SGCHMDB-2020,But sian sia HAHAHA since <name omitted> can book the field,COSEM_v5_chunk_1203.txt,24,SG,CH,M,2020,,,5
19CF10-640-24SGCHF00-2018,Sorry friends I’ll be late!! Waited 15 mins for the train sia,COSEM_v5_chunk_934.txt,24,SG,CH,F,2018,,,4
18CF39-5800-20SGCHM00-2016,Hahahah I stay east lah! I go your area also can! And what expired taco😒😒,COSEM_v5_chunk_541.txt,20,SG,CH,M,2016,,,4
17CF07-12630-20SGCHF00-2016,So put my racket in your room? I collect it on mon or tue. Can?,COSEM_v5_chunk_62.txt,20,SG,CH,F,2016,,,0
19CF01-595-22SGCHM00-2018,Eh good meetup guys haha next time jus lemme know if yall wanna study tgth at night or smth and hopefully more ppl can come 👍🏻👍🏻,COSEM_v5_chunk_892.txt,22,SG,CH,M,2018,,,5
21DC55-2123-21SGCHFSK-2020,That one v jialat leh I think I heard the person still in icu,COSEM_v5_chunk_1346.txt,21,SG,CH,F,2020,,,5
18OF03-525-23SGCHM00-2017,Isn't everyone's 13 yo pics on FB HAHAHA.,COSEM_v5_chunk_873.txt,23,SG,CH,M,2017,,,0
18CF42-8643-23SGCHF00-2017,like aiyo so hard to think of a way to evolve it meh..just make it evolve in the evening la haha,COSEM_v5_chunk_605.txt,23,SG,CH,F,2017,,,4
17IF01-5034-21SGINF00-2016,You never realise that ppl usually post at like 7-9++ meh?,COSEM_v5_chunk_490.txt,21,SG,IN,F,2016,,,4
18CF41-14583-20SGCHF00-2017,isit advisable to take 2 3k mods in y2s1 uh,COSEM_v5_chunk_576.txt,20,SG,CH,F,2017,,,0
17CF11-354-20SGCHF00-2015,Walao lame sia awards ceremony say awards ceremony la. Simi grand finals,COSEM_v5_chunk_101.txt,20,SG,CH,F,2015,,,4
17CF34-56381-21SGCHF00-2012,Lol jieqi doesn't even have huijun's number an,COSEM_v5_chunk_416.txt,21,SG,CH,F,2012,,,0
17CF36-8351-22SGCHF00-2015,Mine is 6may! Nobody later than me hor😭😭😭😭,COSEM_v5_chunk_438.txt,22,SG,CH,F,2015,,,4
18CF55-17583-22SGCHF00-2016,that's the feeling I got when you said that haha,COSEM_v5_chunk_724.txt,22,SG,CH,F,2016,,,0
21DC23-1633-22SGCHF0B-2020,“Eh u look like my friend can I take pic of u”,COSEM_v5_chunk_1200.txt,22,SG,CH,F,2020,,,4
18CF36-2523-20SGCHF00-2017,D/F/CH/20 y u go home today? Not staying Hall meh?,COSEM_v5_chunk_514.txt,20,SG,CH,F,2017,,,4
19SF01-4945-22SGSIFDW-2018,BYEEE hope everything goes well this week,COSEM_v5_chunk_1013.txt,22,SG,SI,F,2018,,,0
19CF02-317-24SGCHM0A-2017,Sian sia travel there alone travel back alone,COSEM_v5_chunk_899.txt,24,SG,CH,M,2017,,,5
19CM04-4697-30SGCHM00-2018,Ah mah is awake and responsive..as in call le will look at u but otherwise she dunwan talk,COSEM_v5_chunk_998.txt,30,SG,CH,M,2018,,,0
18CM10-13074-25SGCHM00-2017,This B/M/CH/23 is so mean omg edit the photo until liddat 🙄🙄🙄,COSEM_v5_chunk_811.txt,25,SG,CH,M,2017,,,4
17CF20-9578-21SGCHF00-2016,But someone used my credit card to buy stuff online,COSEM_v5_chunk_293.txt,21,SG,CH,F,2016,,,0
21DC23-218-22SGCHF0B-2019,Meh I’ll see my mood when the date is closer😂😂,COSEM_v5_chunk_1198.txt,22,SG,CH,F,2019,,,4
18CF50-15640-22SGCHF00-2017,Ya Sia R/F/CH/22 absence of love from you while you were away in JAPAN/Taiwan/Korea 😢,COSEM_v5_chunk_657.txt,22,SG,CH,F,2017,,,4
18CF52-20993-53SGCHF00-2017,Hahaha now then u know meh his music very up to date one Hor sometime 😂,COSEM_v5_chunk_682.txt,53,SG,CH,F,2017,,,5
21DC39-2249-24SGCHMSC-2018,"nah oysters not in season yet, but should still be able to find",COSEM_v5_chunk_1300.txt,24,SG,CH,M,2018,,,0
17CF10-1652-20SGCHF00-2015,But when i click to see more info it say will only be avail tmr 10am,COSEM_v5_chunk_93.txt,20,SG,CH,F,2015,,,0
18CF39-18441-25SGMAM00-2017,Zavala/M/MA/31 you like literally 4 times my size leh. If me i hide you behind nearest bush report missing liao 😂😂😂,COSEM_v5_chunk_550.txt,25,SG,MA,M,2017,,,6
21DC03-6719-23SGCHM0M-2018,"Dear Sir/Ma’am, I’m writing to you to discuss some of the concerns I have with smrt. My greatest concern is that you’re not getting enough love. Thank you for your outstanding service today!!!! XOXOXO Barndone",COSEM_v5_chunk_1067.txt,23,SG,CH,M,2018,,,4
19CF12-841-18SGCHFJX-2017,Eh I saw online!! $4.50 only 😂😂 damn cheap,COSEM_v5_chunk_945.txt,18,SG,CH,F,2017,,,5
21DC40-1760-20SGCHFWY-2020,But mine was the msf one and the first session so only the second group got debriefed,COSEM_v5_chunk_1305.txt,20,SG,CH,F,2020,,,0
17CF30-3966-20SGCHM00-2016,Like slightly far but not so far so we can all keep it free? Will that work haha???,COSEM_v5_chunk_340.txt,20,SG,CH,M,2016,,,0
18MM01-1936-24SGMAF00-2017,"good job closing team for the good facing and for being in the aisles at all time. whole store did $152,555, a TO of 13.7% and we managed to hit today‚ôs target of 147K!!!! our respective dept, H&D, did $8546 60.6% and Oxelo did $9922 -0.3%. have a good night and rest well ‚ù§‚",COSEM_v5_chunk_868.txt,24,SG,MA,F,2017,,,5
17CF09-2788-20IDCHF00-2016,HAHAH ya worth considering sia since I doing linguistics anyway.... GOODNIGHT C/M/CH/20 💕💕💕,COSEM_v5_chunk_91.txt,20,ID,CH,F,2016,,,4
21DC06-38-23SGSIFPW-2020,AND FOR SOME REASON IT’s THAT TIKTOK ACOUSTIC SONG THAT’s   STUCK IN MY HEAD,COSEM_v5_chunk_1089.txt,23,SG,SI,F,2020,,,5
19CM03-36261-23SGMAMAA-2018,Since they’re going a humanistic/understandable utilitarian approach with Thanos he’s probably not gonna use full power/present a chink in his armour on purpose,COSEM_v5_chunk_989.txt,23,SG,MA,M,2018,,,5
17CF36-11129-22SGCHF00-2016,NH/F/CH/22 ET/F/CH/22 and TK/F/MMR-CH/22 leh?,COSEM_v5_chunk_441.txt,22,SG,CH,F,2016,,,4
21DC31-15387-20SGCHF0C-2018,Lmao fck I’m tired sia everytime I’m getting better IT GETS WORSE,COSEM_v5_chunk_1241.txt,20,SG,CH,F,2018,,,4
17CM05-8862-20SGCHF00-2016,they say they willing but doesnt mean all will turn up,COSEM_v5_chunk_485.txt,20,SG,CH,F,2016,,,0
21DC53-676-18SGCHF0A-2017,Wah this <name omitted> arh nowadays its <name omitted> > us sia (':,COSEM_v5_chunk_1341.txt,18,SG,CH,F,2017,,,4
19SF01-23839-22SGSIFDW-2018,ok sure!! not pos lah just not horrible employee who uses phone,COSEM_v5_chunk_1032.txt,22,SG,SI,F,2018,,,4
18CF52-23774-53SGCHF00-2017,Me 给Frencis 气到半条命for the first Two day now I m enjoying Liao 💃💃💃,COSEM_v5_chunk_684.txt,53,SG,CH,F,2017,,,4
21DC28-6259-23SGCHF00-2019,"Hi, i’ve an issue here. Will anyone by any chance has a DI box for the guitar? This is for speaker Vivien Yap who will need one to perform her song before her speech itself",COSEM_v5_chunk_1218.txt,23,SG,CH,F,2019,,,4
18CM08-11212-53SGCHM00-2017,Everything else was GREAT ! Weather was perfect too 🏌⛳👍🏻👏🏻🙌🏻🤗,COSEM_v5_chunk_777.txt,53,SG,CH,M,2017,,,4
18CF43-4612-24SGCHM00-2017,you must have misheard cos it was song ic choose who is paying 🤭,COSEM_v5_chunk_612.txt,24,SG,CH,M,2017,,,4
17CM02-19785-21SGCHM00-2016,Am i going to get booted and will YM/F/CH/19s prophecy then be fulfilled?,COSEM_v5_chunk_467.txt,21,SG,CH,M,2016,,,0
18CF54-10895-19SGCHM00-2015,Sigh am I the only one that's feeling sian for intern cause not enuf hols? 😭😭😭,COSEM_v5_chunk_695.txt,19,SG,CH,M,2015,,,5
21DC44-296-18SGCHF0J-2019,HAHa no cursing!!! but thank u v much for the lovely song suggestion!!!!!,COSEM_v5_chunk_1311.txt,18,SG,CH,F,2019,,,4
18CF43-3224-24SGCHM00-2017,this song even seventeen themslves cannot sync angles dont need talk about us 😂😂😂,COSEM_v5_chunk_611.txt,24,SG,CH,M,2017,,,5
18CM10-10648-24SGCHM00-2017,Last year's minicon I think we didn't use the back half of the seats right? Did we?,COSEM_v5_chunk_809.txt,24,SG,CH,M,2017,,,0
17CF34-39675-21SGCHF00-2014,Eh good means your exam finishing soon!! 😄😄,COSEM_v5_chunk_399.txt,21,SG,CH,F,2014,,,6
18CF42-4655-24SGCHF00-2015,The party is normally held at the end of the day,COSEM_v5_chunk_601.txt,24,SG,CH,F,2015,,,0
21DC20-17696-19‬SGCHFND-2019,I WILL B UR FAN CLUB PRESIDENT LAH😭😭😭😭♥️♥️♥️♥️♥️♥️♥️♥️♥️‬‬‬‬‬‬‬‬‬‬,COSEM_v5_chunk_1186.txt,,,,,2019,,,4
21DC13-19396-22SGCHM0E-2019,I neither support nor oppose what the people are fighting for,COSEM_v5_chunk_1137.txt,22,SG,CH,M,2019,,,0
18OM01-3651-25SGCHM00-2015,Desmond you not really sick right? You just dont wanna take picture with exbon tmr,COSEM_v5_chunk_881.txt,25,SG,CH,M,2015,,,0
21DC40-1818-22SGCHFHY-2020,the tea party at NUS health centre there,COSEM_v5_chunk_1305.txt,22,SG,CH,F,2020,,,0
21DX02-1136-20SGCHFRO-2021,but i sked cannot sia i didnt think i would get the offer……,COSEM_v5_chunk_1365.txt,20,SG,CH,F,2021,,,4
18CM08-10810-48SGCHM00-2017,SL/M/CH/53 bro having a good time lor..😊😊,COSEM_v5_chunk_777.txt,48,SG,CH,M,2017,,,5
17CF30-4086-20SGCHM00-2016,Yall want to meet somewhere for dinner before meeting the rest of them?,COSEM_v5_chunk_340.txt,20,SG,CH,M,2016,,,0
21DC55-6294-20SGCHM0M-2020,When you guys want to eat dinner before ahma fly off?,COSEM_v5_chunk_1350.txt,20,SG,CH,M,2020,,,0
18CF52-4984-21SGCHM00-2015,Tmr last day see my ah chia liao. After that 9th nov den can see ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥ðŸ˜¥,COSEM_v5_chunk_666.txt,21,SG,CH,M,2015,,,4
19SF01-2823-22SGINFSM-2018,It was not as bad as i expectrd but not anazing haha u leh?,COSEM_v5_chunk_1011.txt,22,SG,IN,F,2018,,,5
18OM01-4254-19SGCHM00-2015,Oh yar Greg u are confirm way stronger than Lokman,COSEM_v5_chunk_882.txt,19,SG,CH,M,2015,,,0
19CF03-12482-19SGCHF0H-2018,HEY 2pm LEH THE SUN SHINING AT UR BUTT LIAO STILL CNNT WAKE UP ISIT alamak U TWO SmH SmH,COSEM_v5_chunk_912.txt,19,SG,CH,F,2018,,,6
21DC05-9594-23SGCHM0B-2020,China fucked with Taiwan's airspace like 50 times in the past month,COSEM_v5_chunk_1082.txt,23,SG,CH,M,2020,,,0
19CF11-4076-20SGCHF00-2017,wah damn sian family comitmegnts again tonight,COSEM_v5_chunk_943.txt,20,SG,CH,F,2017,,,5
21DC14-177-27SGCHF0C-2021,@A/M/CH/29 Ya lor but still.. we were too nice to her liao,COSEM_v5_chunk_1138.txt,27,SG,CH,F,2021,,,4
21DC19-12444-22SGCHFCC-2020,guys im going through minutes from our meeting,COSEM_v5_chunk_1164.txt,22,SG,CH,F,2020,,,0
17CM02-4171-19SGCHF00-2016,Eh but anyway right...what FASS exposure mods are y'all taking ah. I'm getting many mixed reviews about SC1101E(making sense of society). Some ppl say very boring and heavy content some ppl say very interesting :O,COSEM_v5_chunk_452.txt,19,SG,CH,F,2016,,,5
18CF50-10129-21SGCHM00-2016,Eh R/F/CH/21 game strong leh J/F/CH/21 don't anyhow,COSEM_v5_chunk_652.txt,21,SG,CH,M,2016,,,4
19CF09-490-18SGCHF0E-2015,Aiyo but I peiseh leh Ahahaha!!!;) go XXXX. Ltr see a lot of familiar ppl,COSEM_v5_chunk_930.txt,18,SG,CH,F,2015,,,5
18CM08-8609-46SGCHM00-2016,If like that siao liao. Hope is faulty. Keke,COSEM_v5_chunk_776.txt,46,SG,CH,M,2016,,,5
17CF18-2554-21SGCHF00-2016,‬: Sian i think if i bathe now when i come out someone will kill me lol‬‬‬‬‬‬‬‬,COSEM_v5_chunk_270.txt,21,SG,CH,F,2016,,,5
18CF46-2426-23SGCHM00-2018,Eh why is Wah Chee on google maps perma closed,COSEM_v5_chunk_624.txt,23,SG,CH,M,2018,,,4
21DC20-5731-22SGCHMDT-2019,"Neutral means like y’all don’t think they bad, but not say great either",COSEM_v5_chunk_1174.txt,22,SG,CH,M,2019,,,4
18CF50-4261-21SGCHM00-2016,Mine also damn long ago but than still send email,COSEM_v5_chunk_646.txt,21,SG,CH,M,2016,,,0
17CF18-4565-21SGCHF00-2016,‬: Eh RX/F/CH/22 your quota for the ocip thing is counted by the number of orders you make or the total amount of money!! Like should we make many separate orders with your name?? Or just order together hahahaha‬‬‬‬‬‬‬‬,COSEM_v5_chunk_272.txt,21,SG,CH,F,2016,,,5
19CF03-16691-43SGCHM00-2018,Aiyo who pumps $10 petrol? It's not wrong but not logical also leh....,COSEM_v5_chunk_916.txt,43,SG,CH,M,2018,,,4
21DC33-409-52SGCHM0S-2021,Why are you from <name omitted> leh? When are u joining <name omitted>? Haha.....,COSEM_v5_chunk_1247.txt,52,SG,CH,M,2021,,,4
18IF05-15474-53SGINM00-2016,Wah Lau Eh! Talk to me about deprivation...I miss victory!,COSEM_v5_chunk_825.txt,53,SG,IN,M,2016,,,4
17CF12-60687-21SGCHM00-2016,i want candice to eat the coffee beans then shit them out,COSEM_v5_chunk_184.txt,21,SG,CH,M,2016,,,0
19SF01-25375-22SGSIFDW-2018,eh looks damn fun!! keep me updated k 😊😊😊,COSEM_v5_chunk_1033.txt,22,SG,SI,F,2018,,,5
18CF37-3626-21SGCHM00-2014,Wah! Eh a vietnamese chiobu followed me! ,COSEM_v5_chunk_519.txt,21,SG,CH,M,2014,,,6
17CF36-3060-22SGCHF00-2015,If it's jurong east leh? Haha otw home for you,COSEM_v5_chunk_433.txt,22,SG,CH,F,2015,,,4
21DC16-378-53SGCHF0B-2020,"Fish ball mee, minced mee noodle or duck rice? My beautician's place",COSEM_v5_chunk_1145.txt,53,SG,CH,F,2020,,,0
19CF03-7830-22SGCHM0A-2017,"I saw Isaac, Darren and Raphael at hotel wing. I was the conducting personnel for their orientation run. Rabz sia ! I see them kenna whack then their face sibei sian 😂",COSEM_v5_chunk_907.txt,22,SG,CH,M,2017,,,6
